"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"RNF157",393,139,6.35602533573157e-06,3.03665345584053e-06,505,-1.04142009431078,0,0
"PABPC4",5378,1933,8.69788912355327e-05,4.22291448211492e-05,5312,-1.04067169591437,0,0
"PTPN13",534,190,8.63643137221541e-06,4.15082127057338e-06,637,-1.03930249198504,0,0
"CACNA2D4",550,196,8.89520085153273e-06,4.28189983701254e-06,670,-1.03759898832293,0,0
"IL18RAP",405,144,6.55010244521955e-06,3.14588559453983e-06,522,-1.03476441446847,0,0
"DEGS2",136,47,2.19954057419718e-06,1.02678210377342e-06,178,-1.02913709828307,1e-05,2.79210069444444e-05
"RNF125",2435,881,3.9381480133604e-05,1.92467028388166e-05,2870,-1.0290883603909,0,0
"MERTK",260,92,4.20500403890638e-06,2.00987135206711e-06,321,-1.02885955685183,0,0
"BTBD11",169,59,2.73325262528915e-06,1.28893923665173e-06,228,-1.02847575885722,0,0
"ITK",3716,1347,6.00992115714466e-05,2.94271381655913e-05,4250,-1.02770305803562,0,0
"ABCB1",615,221,9.94645186125932e-06,4.82806053050904e-06,789,-1.02759418833671,0,0
"SYTL2",895,323,1.44749177493123e-05,7.05639615997475e-06,1079,-1.02618258322414,0,0
"PSMD5-AS1",2710,983,4.38290805593703e-05,2.14750384682823e-05,3309,-1.0258131722451,0,0
"ARMC2",130,45,2.10250201945319e-06,9.83089248293696e-07,169,-1.02399121370661,0,0
"ADCY9",86,29,1.39088595133057e-06,6.33546404455937e-07,112,-1.02320976024793,0.00012,0.000298630560928433
"APOBR",412,148,6.66331409242088e-06,3.23327130549927e-06,510,-1.02079160721015,0,0
"RP11-902B17.1",856,310,1.38441671434764e-05,6.77239259935657e-06,990,-1.02077740690006,0,0
"ZNF600",455,164,7.35875706808616e-06,3.58281414933702e-06,610,-1.01812664444163,0,0
"OXNAD1",3880,1416,6.2751598734449e-05,3.09345416796416e-05,4402,-1.01807460219732,0,0
"SESN1",4312,1576,6.97383746760166e-05,3.44299701180192e-05,4446,-1.01617089832846,0,0
"KRT81",263,94,4.25352331627838e-06,2.05356420754683e-06,251,-1.01545711251727,0,0
"LRRC25",159,56,2.57152170071582e-06,1.22339995343215e-06,191,-1.01341260228869,2e-05,5.43557245458386e-05
"ERMN",99,34,1.60113615327589e-06,7.42778543155237e-07,132,-1.01327312490381,2e-05,5.43557245458386e-05
"CAMKK1",148,52,2.39361768368517e-06,1.13601424247272e-06,196,-1.01254492372345,0,0
"TMIGD2",1625,594,2.62812752431649e-05,1.29767780774768e-05,1817,-1.01250717850002,0,0
"KLF5",197,70,3.18609921409445e-06,1.52924994179019e-06,257,-1.01216809546658,0,0
"SMIM3",1445,531,2.33701186008451e-05,1.16004531298656e-05,1584,-1.00426072927429,0,0
"SP4",575,210,9.29952816296603e-06,4.58774982537058e-06,765,-1.00369275984008,0,0
"RNLS",109,38,1.76286707784921e-06,8.30164254114676e-07,143,-1.0019673327841,1e-05,2.79210069444444e-05
"RORA",17390,6433,0.000281250077833007,0.000140538069650519,11616,-1.00037918870742,0,0
"RNF144A",268,97,4.33438877856504e-06,2.11910349076641e-06,354,-0.998758310876386,0,0
"ACY3",149,53,2.4097907761425e-06,1.15786067021258e-06,127,-0.996594974023131,0.00558,0.0105670120694731
"TMEM9B-AS1",87,30,1.4070590437879e-06,6.55392832195797e-07,117,-0.996436940719692,9e-05,0.000227761605035405
"CXCL14",3934,1459,6.3624945727145e-05,3.18739380724556e-05,1153,-0.994961794839007,7e-05,0.000179872178949471
"PKIB",434,159,7.01912212648219e-06,3.47358201063772e-06,353,-0.994328453216433,0,0
"TRAV13-2",146,52,2.36127149877051e-06,1.13601424247272e-06,187,-0.993708440493805,0,0
"RP11-664D1.1",380,139,6.14577513378625e-06,3.03665345584053e-06,454,-0.993654483080199,0,0
"CSF1R",530,195,8.57173900238608e-06,4.26005340927268e-06,510,-0.991975528172109,0,0
"TTN",478,176,7.73073819460481e-06,3.84497128221534e-06,589,-0.989133517070338,0,0
"XYLT1",271,99,4.38290805593703e-06,2.16279634624613e-06,364,-0.986328163573512,0,0
"DIP2A",1087,404,1.75801515011201e-05,8.8259568069034e-06,1416,-0.986051906773415,0,0
"MTR",752,279,1.21621655279138e-05,6.09515333942091e-06,987,-0.985001888135794,0,0
"CELF2",11546,4322,0.000186734525512358,9.44202606916745e-05,11083,-0.983065564626669,0,0
"CPEB3",257,94,4.15648476153438e-06,2.05356420754683e-06,341,-0.982936127985332,0,0
"GPR34",560,208,9.05693177610605e-06,4.54405696989086e-06,623,-0.979478603530004,0,0
"OLFM2",160,58,2.58769479317316e-06,1.26709280891187e-06,214,-0.975258131503546,0,0
"AIM1",7982,3007,0.000129093623994426,6.56922082137587e-05,7476,-0.973546230949152,0,0
"ZNF652",1165,437,1.8841652712792e-05,9.54688892231878e-06,1515,-0.973426555593785,0,0
"XCL2",1368,514,2.21247904816305e-05,1.1229063858288e-05,826,-0.972141164993921,0,0
"NDRG2",411,153,6.64714099996355e-06,3.34250344419857e-06,450,-0.970818213443935,0,0
"CLMN",493,184,7.97333458146479e-06,4.01974270413422e-06,630,-0.970610444601596,0,0
"ARHGAP6",125,45,2.02163655716653e-06,9.83089248293696e-07,163,-0.970025411110455,1e-05,2.79210069444444e-05
"ENPP1",146,53,2.36127149877051e-06,1.15786067021258e-06,146,-0.968431680185745,0.00036,0.000833650107991361
"IFI30",3748,1417,6.06167505300812e-05,3.09563881073815e-05,1991,-0.967204529495842,0,0
"RP11-434H6.7",85,30,1.37471285887324e-06,6.55392832195797e-07,115,-0.965135075428016,0.00015,0.000367180365296804
"VPS13D",546,205,8.8305084817034e-06,4.47851768667128e-06,736,-0.963861725623551,0,0
"CEBPD",4599,1745,7.43800522112709e-05,3.81220164060555e-05,2578,-0.962450194405863,0,0
"IKZF2",569,214,9.20248960822204e-06,4.67513553633002e-06,701,-0.962075190874369,0,0
"IRAK1BP1",119,43,1.92459800242254e-06,9.39396392813976e-07,161,-0.961889522301195,3e-05,8.01786456169506e-05
"TANC2",290,108,4.69019681262635e-06,2.35941419590487e-06,378,-0.961770209366991,0,0
"DMKN",161,59,2.60386788563049e-06,1.28893923665173e-06,182,-0.961041175815264,2e-05,5.43557245458386e-05
"THAP7-AS1",161,59,2.60386788563049e-06,1.28893923665173e-06,217,-0.961041175815264,0,0
"BCL11B",3021,1147,4.88589123136007e-05,2.50578526176193e-05,3557,-0.960562722730672,0,0
"CD163",689,260,1.11432607031019e-05,5.68007121236357e-06,567,-0.959901325591407,0,0
"LINC00944",242,90,3.9138883746744e-06,1.96617849658739e-06,319,-0.958035602625053,0,0
"ITPKB-AS1",349,131,5.64440926760895e-06,2.86188203392165e-06,466,-0.955644357436152,0,0
"HIST1H1D",1234,469,1.9957596092348e-05,1.02459746099943e-05,1484,-0.955079152819903,0,0
"CTD-3252C9.4",7571,2890,0.000122446482994462,6.31361761681951e-05,6499,-0.95450704333477,0,0
"ZNF100",448,169,7.24554542088484e-06,3.69204628803632e-06,605,-0.953893042880488,0,0
"KLRC2",351,132,5.67675545252361e-06,2.88372846166151e-06,344,-0.953143175231575,0,0
"SIRPB1",215,80,3.47721487832643e-06,1.74771421918879e-06,269,-0.953095145237117,0,0
"FHIT",1072,408,1.73375551142601e-05,8.91334251786284e-06,1388,-0.952063655828637,0,0
"HBEGF",1166,444,1.88578258052494e-05,9.6998139164978e-06,844,-0.95196725696224,0,0
"ANKRD55",293,110,4.73871608999834e-06,2.40310705138459e-06,358,-0.950904299398985,0,0
"SLC4A7",2582,987,4.17589247248318e-05,2.15624241792417e-05,3177,-0.950340552202005,0,0
"RP11-181C3.1",97,35,1.56878996836123e-06,7.64624970895097e-07,131,-0.948655982629205,5e-05,0.000130513288699533
"FOXK1",819,312,1.32457627225551e-05,6.81608545483629e-06,1098,-0.948354159101099,0,0
"MT-ND1",175606,67403,0.00284009207406228,0.00147251476894978,33718,-0.947608422787667,0,0
"MTX3",417,158,6.74417955470754e-06,3.45173558289786e-06,558,-0.946353427989937,0,0
"BEX5",749,286,1.21136462505418e-05,6.24807833359993e-06,899,-0.944102129589342,0,0
"CTD-2035E11.3",424,161,6.85739120190887e-06,3.51727486611744e-06,559,-0.94364321487081,0,0
"ADPRHL1",94,34,1.52027069098923e-06,7.42778543155237e-07,127,-0.943009368279683,5e-05,0.000130513288699533
"LINC00243",244,92,3.94623455958906e-06,2.00987135206711e-06,316,-0.939424920836674,1e-05,2.79210069444444e-05
"CPA5",332,126,5.3694666958343e-06,2.75264989522235e-06,415,-0.93909747258997,0,0
"GLCCI1",2612,1007,4.22441174985518e-05,2.19993527340389e-05,3043,-0.938157447082765,0,0
"ZNF609",823,316,1.33104550923844e-05,6.90347116579573e-06,1098,-0.937216142191081,0,0
"SULT1B1",78,28,1.26150121167191e-06,6.11699976716077e-07,106,-0.935857172431621,0.00047,0.00106762358757062
"PIGM",295,112,4.77106227491301e-06,2.44679990686431e-06,392,-0.935550811097623,0,0
"RGS2",20740,8030,0.00033542993756507,0.000175426814751075,10971,-0.934750052292012,0,0
"EML6",243,92,3.93006146713173e-06,2.00987135206711e-06,314,-0.933646808841674,0,0
"RP11-284N8.3",648,249,1.04801639123513e-05,5.43976050722512e-06,875,-0.933466465760207,0,0
"EGR1",4429,1715,7.16306264935244e-05,3.74666235738597e-05,2905,-0.933137776531965,0,0
"RP11-1020A11.2",101,37,1.63348233819056e-06,8.08317826374816e-07,137,-0.93240403809004,0.00013,0.000321959576515881
"MDFIC",1582,612,2.55858322674996e-05,1.33700137767943e-05,2036,-0.931221494021729,0,0
"RP11-727F15.9",1409,545,2.27878872723811e-05,1.19063031182236e-05,1544,-0.930792300548432,0,0
"AL109761.5",142,53,2.29657912894118e-06,1.15786067021258e-06,183,-0.930004447178721,0,0
"RP11-637A17.2",178,67,2.87881045740514e-06,1.46371065857061e-06,242,-0.929762739340855,0,0
"NCALD",322,123,5.20773577126098e-06,2.68711061200277e-06,425,-0.929326292726009,0,0
"OGT",4268,1658,6.90267586078939e-05,3.62213771926877e-05,5071,-0.928425372322976,0,0
"NBPF19",301,115,4.868100829657e-06,2.51233919008389e-06,410,-0.92735222318744,0,0
"FGF23",568,219,9.18631651576471e-06,4.78436767502932e-06,712,-0.926934650170073,0,0
"IFI44",1653,642,2.67341218319702e-05,1.40254066089901e-05,1972,-0.925776278500195,0,0
"CFP",1065,413,1.72243434670588e-05,9.02257465656214e-06,901,-0.925287722648444,0,0
"ARRDC4",85,31,1.37471285887324e-06,6.77239259935657e-07,112,-0.924003393539626,0.00035,0.000811954561846376
"DENND4C",587,227,9.49360527245402e-06,4.9591390969482e-06,792,-0.923181175848243,0,0
"SLAMF6",902,350,1.45881293965137e-05,7.64624970895097e-06,1206,-0.92308075938023,0,0
"C3AR1",656,254,1.06095486520099e-05,5.54899264592442e-06,775,-0.922832152155413,0,0
"PAQR6",154,58,2.49065623842916e-06,1.26709280891187e-06,205,-0.922206405245958,0,0
"PLCL1",241,92,3.89771528221707e-06,2.00987135206711e-06,321,-0.922020692528633,0,0
"UST",123,46,1.98929037225186e-06,1.00493567603356e-06,169,-0.919050628552479,2e-05,5.43557245458386e-05
"JUND",17612,6894,0.000284840504358535,0.000150609272838594,14211,-0.918892529880278,0,0
"CD209",253,97,4.09179239170505e-06,2.11910349076641e-06,249,-0.91759031475168,1e-05,2.79210069444444e-05
"GALNT3",332,128,5.3694666958343e-06,2.79634275070207e-06,437,-0.917167829078991,0,0
"SNTB2",1265,494,2.04589619585253e-05,1.07921353034908e-05,1530,-0.916480614383666,0,0
"CST3",41728,16366,0.000674870802059559,0.000357538636390547,4735,-0.916322493232974,0,0
"RAB27B",115,43,1.85990563259321e-06,9.39396392813976e-07,153,-0.915038234446758,9e-05,0.000227761605035405
"SIGLEC7",115,43,1.85990563259321e-06,9.39396392813976e-07,144,-0.915038234446758,0.00013,0.000321959576515881
"OPRM1",171,65,2.76559881020381e-06,1.42001780309089e-06,220,-0.914748422208034,0,0
"RBAK",176,67,2.84646427249047e-06,1.46371065857061e-06,237,-0.91401118476722,0,0
"GPRC5A",92,34,1.48792450607457e-06,7.42778543155237e-07,115,-0.913916835531937,0.00085,0.00185798504926945
"HNRNPL",1492,585,2.41302539463397e-05,1.2780160227818e-05,1949,-0.911658984566693,0,0
"PLAC9",196,75,3.16992612163712e-06,1.63848208048949e-06,160,-0.911429844401017,0.00164,0.00340711125464234
"ZBTB16",1695,665,2.74133917151781e-05,1.45278744470068e-05,2104,-0.911413849941944,0,0
"RP1-187B23.1",295,114,4.77106227491301e-06,2.49049276234403e-06,384,-0.911009874868721,0,0
"PGLYRP2",488,190,7.89246911917813e-06,4.15082127057338e-06,612,-0.910899663916394,0,0
"KAT6B",1862,731,3.01142981555526e-05,1.59697386778376e-05,2409,-0.91088496178043,0,0
"PDE3B",2529,994,4.09017508245932e-05,2.17153491734207e-05,2978,-0.910341950403939,0,0
"FAM41C",244,94,3.94623455958906e-06,2.05356420754683e-06,332,-0.909853617604044,0,0
"GOLGA8A",807,316,1.30516856130671e-05,6.90347116579573e-06,1085,-0.90910566270805,0,0
"RP11-426C22.5",289,112,4.67402372016901e-06,2.44679990686431e-06,360,-0.906520118022932,0,0
"SH2D1B",137,52,2.21571366665452e-06,1.13601424247272e-06,170,-0.90576151063592,8e-05,0.000203979389615537
"KIAA2026",2006,792,3.24432234694085e-05,1.7302370769969e-05,2583,-0.90307329829156,0,0
"C1orf56",3331,1317,5.38725709753737e-05,2.87717453333955e-05,3724,-0.902568088566971,0,0
"CTC-505O3.3",548,215,8.86285466661806e-06,4.69698196406988e-06,728,-0.9018312881931,0,0
"CHD6",1970,779,3.18609921409445e-05,1.70183672093509e-05,2553,-0.900767092842669,0,0
"ERP27",91,34,1.47175141361723e-06,7.42778543155237e-07,123,-0.899147571434197,3e-04,0.000703060109289617
"LCN2",242,94,3.9138883746744e-06,2.05356420754683e-06,323,-0.898274158712609,0,0
"FHL1",705,278,1.14020301824192e-05,6.07330691168105e-06,716,-0.897773105434478,0,0
"TNRC18",360,141,5.8223132846396e-06,3.08034631132025e-06,486,-0.896976939031618,0,0
"TNXB",199,77,3.21844539900911e-06,1.68217493596921e-06,191,-0.89686857975468,0.00021,0.000502484656871862
"IPCEF1",2356,935,3.81038058294747e-05,2.0426409936769e-05,2897,-0.896235042869317,0,0
"TNRC6C",1262,500,2.04104426811533e-05,1.092321386993e-05,1653,-0.895813720367454,0,0
"FOXO3",2581,1026,4.17427516323745e-05,2.24144348610963e-05,3047,-0.894127463373748,0,0
"KIAA0513",565,223,9.13779723839271e-06,4.87175338598876e-06,753,-0.893794144508355,0,0
"MPEG1",1250,496,2.02163655716653e-05,1.08358281589705e-05,1124,-0.893579860754977,0,0
"RP11-279O9.4",201,78,3.25079158392378e-06,1.70402136370907e-06,261,-0.89328553158264,0,0
"KIAA1109",1365,542,2.20762712042585e-05,1.18407638350041e-05,1789,-0.893121679240876,0,0
"NUGGC",356,140,5.75762091481027e-06,3.05849988358039e-06,474,-0.891075310908176,0,0
"RGS1",152153,60804,0.00246078453666047,0.00132835019229444,26394,-0.889432831187508,0,0
"PDE4D",3303,1320,5.34197243865684e-05,2.88372846166151e-05,3680,-0.887141136198162,0,0
"CH17-189H20.1",3959,1583,6.40292730385783e-05,3.45828951121982e-05,4888,-0.886758722269627,0,0
"AL928768.3",9445,3785,0.000152754858259503,8.26887289953697e-05,3996,-0.884656131683954,0,0
"PRR29-AS1",80,30,1.29384739658658e-06,6.55392832195797e-07,110,-0.883773618974967,0.00058,0.00129982233060442
"CNOT6L",8404,3370,0.00013591866901142,7.36224614833279e-05,8443,-0.883628533396844,0,0
"RP11-102M11.2",75,28,1.21298193429992e-06,6.11699976716077e-07,102,-0.883505972025688,0.00088,0.00191932191896932
"LNX1",75,28,1.21298193429992e-06,6.11699976716077e-07,101,-0.883505972025688,8e-04,0.00175675029868578
"VAV3",984,393,1.59143229780149e-05,8.58564610176494e-06,1246,-0.882657731754871,0,0
"CD200R1",187,73,3.02436828952113e-06,1.59478922500977e-06,253,-0.882458661713037,0,0
"MBNL3",304,120,4.916620107029e-06,2.62157132878319e-06,416,-0.882275843763036,0,0
"RBMS1",4054,1627,6.55657168220249e-05,3.55441379327521e-05,4607,-0.881475526390793,0,0
"AKAP7",1023,409,1.65450735838509e-05,8.9351889456027e-06,1344,-0.881468571865524,0,0
"ZNF559",754,301,1.21945117128285e-05,6.57577474969783e-06,1021,-0.8810072561742,0,0
"XPO4",948,379,1.5332091649551e-05,8.2797961134069e-06,1291,-0.880946568902995,0,0
"IRS1",142,55,2.29657912894118e-06,1.20155352569229e-06,184,-0.880741931836837,2e-05,5.43557245458386e-05
"ZNF831",286,113,4.62550444279702e-06,2.46864633460417e-06,394,-0.879460078082551,0,0
"GRTP1",107,41,1.73052089293455e-06,8.95703537334256e-07,148,-0.878466079585949,0.00014,0.000345131251197547
"AAK1",4123,1659,6.66816602015808e-05,3.62432236204276e-05,4920,-0.877765568086389,0,0
"PUM1",1869,751,3.02275098027539e-05,1.64066672326348e-05,2447,-0.877578179580686,0,0
"TMEM71",1114,447,1.80168249974681e-05,9.76535319971738e-06,1461,-0.876887534521028,0,0
"UBASH3B",536,214,8.66877755713007e-06,4.67513553633002e-06,718,-0.876834049765831,0,0
"ZNF846",216,85,3.49338797078376e-06,1.85694635788809e-06,290,-0.876740497991271,0,0
"SLFN12L",382,152,6.17812131870091e-06,3.32065701645871e-06,516,-0.876059453147989,0,0
"RP11-1100L3.8",77,29,1.24532811921458e-06,6.33546404455937e-07,106,-0.87499794285109,0.00062,0.00138464155528554
"RPS6KA3",2482,1000,4.01416154790986e-05,2.18464277398599e-05,3087,-0.874702093798726,0,0
"TIGD3",119,46,1.92459800242254e-06,1.00493567603356e-06,157,-0.87367309421775,0.00014,0.000345131251197547
"INADL",594,238,9.60681691965534e-06,5.19944980208666e-06,811,-0.873155697134116,0,0
"KLHL42",668,268,1.08036257614979e-05,5.85484263428245e-06,873,-0.872672663054189,0,0
"RP11-285F7.2",156,61,2.52300242334383e-06,1.33263209213145e-06,217,-0.872550975408481,0,0
"SLC7A8",104,40,1.68200161556255e-06,8.73857109594396e-07,129,-0.871716633098314,0.00064,0.00142386996368667
"SLCO2B1",235,93,3.80067672747307e-06,2.03171777980697e-06,264,-0.871707987569076,1e-05,2.79210069444444e-05
"AHNAK",4654,1881,7.52695722964242e-05,4.10931305786765e-05,4938,-0.871578434042748,0,0
"LST1",6873,2780,0.000111157664459244,6.07330691168105e-05,3572,-0.870977028488449,0,0
"ACSL6",541,217,8.74964301941674e-06,4.7406748195496e-06,728,-0.870411078341766,0,0
"RP1-29C18.10",163,64,2.63621407054515e-06,1.39817137535103e-06,227,-0.868978442715011,0,0
"AC009404.2",237,94,3.83302291238774e-06,2.05356420754683e-06,289,-0.868912253407881,0,0
"ZCCHC2",459,184,7.42344943791549e-06,4.01974270413422e-06,609,-0.868840039420936,0,0
"RP6-159A1.4",195,77,3.15375302917978e-06,1.68217493596921e-06,246,-0.868465792874909,1e-05,2.79210069444444e-05
"HSPA1L",74,28,1.19680884184258e-06,6.11699976716077e-07,101,-0.86562473863755,0.00121,0.00258002320185615
"CTD-2017C7.1",74,28,1.19680884184258e-06,6.11699976716077e-07,102,-0.86562473863755,0.00097,0.00209783493024038
"H1FX-AS1",332,133,5.3694666958343e-06,2.90557488940137e-06,417,-0.863759200993301,0,0
"FLJ21408",155,61,2.5068293308865e-06,1.33263209213145e-06,202,-0.863627967647959,1e-05,2.79210069444444e-05
"AK5",96,37,1.55261687590389e-06,8.08317826374816e-07,127,-0.86348320577197,0.00048,0.00108822555066079
"AIF1",10820,4404,0.000174992860388335,9.6211667766343e-05,3045,-0.862337767032146,0,0
"CTD-2031P19.5",285,114,4.60933135033969e-06,2.49049276234403e-06,393,-0.862295681974501,0,0
"PIGS",587,237,9.49360527245402e-06,5.1776033743468e-06,781,-0.862190148830625,0,0
"ZFP36L2",70892,28935,0.0011465428704852,0.000632126386652846,25852,-0.858902970338693,0,0
"RP11-334C17.5",103,40,1.66582852310522e-06,8.73857109594396e-07,143,-0.858563240180139,0.00012,0.000298630560928433
"CLASP1",698,283,1.12888185352179e-05,6.18253905038035e-06,945,-0.858198452443839,0,0
"CCR6",3336,1362,5.39534364376603e-05,2.97548345816892e-05,3682,-0.856421764840768,0,0
"TLE1",2027,827,3.27828584110124e-05,1.80669957408641e-05,2362,-0.856015851580787,0,0
"PCNXL2",430,174,6.95442975665286e-06,3.80127842673562e-06,595,-0.854582503179039,0,0
"SYNPO2L",132,52,2.13484820436785e-06,1.13601424247272e-06,183,-0.854481476454242,0,0
"SAMHD1",3527,1443,5.70424970970108e-05,3.15243952286178e-05,3607,-0.853526192075838,0,0
"AHR",2127,870,3.44001676567456e-05,1.90063921336781e-05,2380,-0.852547993364184,0,0
"CD40LG",2802,1147,4.53170050654449e-05,2.50578526176193e-05,2947,-0.852223789216014,0,0
"LAIR1",1065,435,1.72243434670588e-05,9.50319606683906e-06,1323,-0.851214141945944,0,0
"CD96",4219,1730,6.82342770774847e-05,3.77943199899576e-05,4798,-0.850627810778215,0,0
"RBL2",2843,1166,4.59801018561955e-05,2.54729347446766e-05,3604,-0.849526172276621,0,0
"RP11-390F4.6",95,37,1.53644378344656e-06,8.08317826374816e-07,130,-0.849294943067182,0.00035,0.000811954561846376
"BRD1",547,223,8.84668157416073e-06,4.87175338598876e-06,755,-0.847597933484848,0,0
"DEPTOR",124,49,2.0054634647092e-06,1.07047495925314e-06,167,-0.84704377094827,0.00016,0.000389804961181594
"LINC01252",192,77,3.10523375180779e-06,1.68217493596921e-06,262,-0.846790616903347,0,0
"LINC00176",209,84,3.38017632358244e-06,1.83509993014823e-06,225,-0.846752332006979,0.00041,0.000940966821262932
"BOD1L1",2131,877,3.4464860026575e-05,1.91593171278571e-05,2750,-0.843749532477631,0,0
"TNFSF11",114,45,1.84373254013587e-06,9.83089248293696e-07,136,-0.843677587847454,0.00104,0.00223644325589169
"CCNH",13274,5475,0.000214681629278628,0.000119609191875733,11994,-0.843336667941104,0,0
"RP11-768B22.2",235,95,3.80067672747307e-06,2.07541063528669e-06,271,-0.84243668555703,2e-05,5.43557245458386e-05
"THEMIS",1114,458,1.80168249974681e-05,1.00056639048558e-05,1466,-0.842166038349372,0,0
"ALDH6A1",356,145,5.75762091481027e-06,3.16773202227969e-06,482,-0.842025153069864,0,0
"GCLC",581,238,9.39656671771002e-06,5.19944980208666e-06,735,-0.841563447516487,0,0
"HIPK2",1571,647,2.54079282504689e-05,1.41346387476894e-05,1977,-0.841539847998796,0,0
"CCR2",196,79,3.16992612163712e-06,1.72586779144893e-06,258,-0.840675735316071,1e-05,2.79210069444444e-05
"ZNF304",75,29,1.21298193429992e-06,6.33546404455937e-07,102,-0.839886926510025,0.00151,0.00315640292445167
"KRT18",996,410,1.61084000875029e-05,8.95703537334256e-06,1148,-0.839630893802614,0,0
"ANKS1A",220,89,3.55808034061309e-06,1.94433206884753e-06,292,-0.839457202729754,0,0
